City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Lompoc,US,2022-06-28 06:10:11,34.6391,-120.4579,57.52,97,100,6.91
296,Zarubino,RU,2022-06-28 06:10:11,42.63,131.0922,63.14,100,100,6.42
297,Claveria,PH,2022-06-28 06:10:11,18.6074,121.0832,86.77,75,92,2.06
298,Codrington,AU,2022-06-28 06:10:11,-38.2667,141.9667,54.28,61,98,11.61
299,Pangnirtung,CA,2022-06-28 06:10:12,66.1451,-65.7125,38.23,96,100,2.86
300,Tiarei,PF,2022-06-28 06:10:12,-17.5333,-149.3333,78.01,72,6,20.42
301,Camacha,PT,2022-06-28 06:10:12,33.0833,-16.3333,62.02,68,40,13.8
302,Kambove,CD,2022-06-28 06:10:13,-10.8764,26.5969,52.56,81,16,10.54
303,Bulgan,MN,2022-06-28 06:10:13,48.8125,103.5347,83.71,30,39,4.07
304,Dubti,ET,2022-06-28 06:10:14,11.7361,41.0853,95.52,29,74,15.57
305,Kaoma,ZM,2022-06-28 06:10:14,-14.7833,24.8,55.29,71,0,11.36
306,Ulladulla,AU,2022-06-28 06:10:14,-35.35,150.4667,53.76,62,32,4.7
307,Goure,NE,2022-06-28 06:10:15,13.9835,10.2704,80.02,48,22,7.7
308,Asau,RO,2022-06-28 06:10:15,46.4333,26.4,72.52,91,99,4.25
309,Matara,LK,2022-06-28 06:10:15,5.9485,80.5353,84.7,68,99,15.05
310,Zhezkazgan,KZ,2022-06-28 06:10:16,47.8043,67.7144,82.38,20,0,6.71
311,Buchanan,LR,2022-06-28 06:10:16,5.8808,-10.0467,74.98,91,94,4.05
312,Findochty,GB,2022-06-28 06:10:16,57.6974,-2.901,54.91,83,89,23.0
313,Coruripe,BR,2022-06-28 06:10:17,-10.1256,-36.1756,72.81,86,64,11.03
314,Chuy,UY,2022-06-28 06:10:17,-33.6971,-53.4616,50.68,94,100,4.59
315,San Quintin,MX,2022-06-28 06:10:17,30.4833,-115.95,71.17,75,2,4.56
316,Laguna,US,2022-06-28 06:07:42,38.421,-121.4238,79.61,49,0,6.91
317,Martapura,ID,2022-06-28 06:11:18,-3.4167,114.85,84.29,74,40,9.22
318,Rorvik,NO,2022-06-28 06:11:18,64.8621,11.2373,69.78,83,0,2.3
319,Lata,PT,2022-06-28 06:11:19,40.1629,-8.3327,53.08,91,1,2.71
320,Baringo,KE,2022-06-28 06:11:19,0.4667,35.9667,73.45,47,60,9.8
321,Enshi,CN,2022-06-28 06:11:19,30.3,109.4833,89.42,57,84,1.12
322,Ucluelet,CA,2022-06-28 06:11:20,48.9329,-125.5528,59.09,90,87,1.01
323,Cururupu,BR,2022-06-28 06:11:20,-1.8283,-44.8683,72.68,97,98,2.93
324,Louis Trichardt,ZA,2022-06-28 06:11:20,-23.0439,29.9032,51.31,84,92,9.64
325,Hofn,IS,2022-06-28 06:07:24,64.2539,-15.2082,49.14,91,90,7.87
326,Alta Floresta,BR,2022-06-28 06:11:21,-9.8756,-56.0861,62.78,56,0,1.16
327,Aitape,PG,2022-06-28 06:11:21,-3.1374,142.3475,79.95,82,100,6.91
328,Bogorodskoye,RU,2022-06-28 06:11:21,56.55,37.8833,65.66,51,14,10.36
329,Svetlogorsk,BY,2022-06-28 06:11:22,52.6333,29.7333,79.07,68,39,5.26
330,Ejura,GH,2022-06-28 06:11:22,7.3856,-1.3562,71.17,98,94,4.68
331,Vila Franca Do Campo,PT,2022-06-28 06:11:22,37.7167,-25.4333,67.19,87,20,5.5
332,Kidal,ML,2022-06-28 06:11:23,18.4411,1.4078,89.06,29,19,2.08
333,Khani,GE,2022-06-28 06:11:23,41.9563,42.9566,62.17,70,7,4.45
334,Alexandria,EG,2022-06-28 06:09:19,31.2156,29.9553,78.03,65,0,9.82
335,Rostovka,RU,2022-06-28 06:11:23,55.3842,71.8891,60.76,60,98,11.3
336,Kijang,KR,2022-06-28 06:11:23,35.2442,129.2139,76.55,91,100,18.79
337,Yumen,CN,2022-06-28 06:11:24,40.2833,97.2,91.15,13,41,8.23
338,Thai Binh,VN,2022-06-28 06:11:24,20.45,106.3333,99.77,41,59,10.85
339,Nassau,US,2022-06-28 06:11:24,40.7507,-73.5829,69.85,84,0,8.05
340,Brigham City,US,2022-06-28 06:10:03,41.5102,-112.0155,75.22,32,0,14.0
341,Port Lincoln,AU,2022-06-28 06:11:25,-34.7333,135.8667,59.74,60,0,15.35
342,Osinki,RU,2022-06-28 06:11:25,52.8432,49.5132,63.16,68,12,13.71
343,Kalna,IN,2022-06-28 06:11:25,23.2167,88.3667,96.22,46,99,10.0
344,Hervey Bay,AU,2022-06-28 06:11:26,-25.2986,152.8535,64.85,66,80,21.05
345,Trairi,BR,2022-06-28 06:09:47,-3.2778,-39.2689,73.96,91,12,10.85
346,Saint-Leu,RE,2022-06-28 06:11:26,-21.15,55.2833,72.46,65,23,17.9
347,Bay Roberts,CA,2022-06-28 06:11:26,47.5999,-53.2648,62.65,93,75,5.01
348,Touros,BR,2022-06-28 06:11:27,-5.1989,-35.4608,73.02,84,26,15.05
349,Tabas,IR,2022-06-28 06:11:27,33.5959,56.9244,104.22,9,0,4.61
350,Padang,ID,2022-06-28 06:11:27,-0.9492,100.3543,80.65,82,100,2.77
351,Kruisfontein,ZA,2022-06-28 06:11:28,-34.0033,24.7314,53.98,46,0,7.96
352,Alice Town,BS,2022-06-28 06:11:28,25.7167,-79.3,81.75,69,3,9.69
353,Oktyabrskiy,RU,2022-06-28 06:11:28,54.4815,53.471,52.81,62,33,15.66
354,Tessalit,ML,2022-06-28 06:11:29,20.1986,1.0114,91.33,26,76,7.11
355,Bushehr,IR,2022-06-28 06:11:29,28.9684,50.8385,90.81,46,1,15.1
356,Mikhaylov,RU,2022-06-28 06:11:29,54.2292,39.0186,72.43,76,1,12.84
357,Port Hardy,CA,2022-06-28 06:11:29,50.6996,-127.4199,57.85,96,98,4.56
358,Galesong,ID,2022-06-28 06:11:30,-5.3166,119.3661,87.82,70,59,11.07
359,Sioux Lookout,CA,2022-06-28 06:06:55,50.1001,-91.917,54.45,96,91,6.82
360,Komsomolskiy,UZ,2022-06-28 06:11:30,40.4272,71.7189,95.72,23,0,13.8
361,Novo Oriente,BR,2022-06-28 06:12:31,-5.5344,-40.7742,72.39,64,34,8.3
362,Port Moresby,PG,2022-06-28 06:12:05,-9.4431,147.1797,87.22,66,40,17.27
363,Bima,ID,2022-06-28 06:12:31,-8.4667,118.7167,87.82,51,95,7.85
364,Ilabaya,PE,2022-06-28 06:12:31,-17.4208,-70.5133,60.39,43,27,4.07
365,Praia Da Vitoria,PT,2022-06-28 06:12:32,38.7333,-27.0667,65.75,77,50,9.98
366,Ahome,MX,2022-06-28 06:12:32,25.9167,-109.1833,82.98,59,97,3.58
367,Shingu,JP,2022-06-28 06:12:32,33.7333,135.9833,87.49,55,31,11.88
368,Punakha,BT,2022-06-28 06:12:33,27.5837,89.8598,78.71,85,94,4.43
369,Balclutha,NZ,2022-06-28 06:12:33,-46.2339,169.75,40.98,92,97,2.13
370,Bubaque,GW,2022-06-28 06:12:33,11.2833,-15.8333,80.4,80,100,10.11
371,Aklavik,CA,2022-06-28 06:12:34,68.2191,-135.0107,62.71,48,98,11.18
372,Ballina,AU,2022-06-28 06:08:24,-28.8667,153.5667,60.78,83,100,16.33
373,Flin Flon,CA,2022-06-28 06:12:34,54.7682,-101.865,45.84,66,42,5.55
374,Adrar,MR,2022-06-28 06:12:35,20.5022,-10.0711,83.12,18,5,12.64
375,Mayumba,GA,2022-06-28 06:12:35,-3.432,10.6554,69.62,94,55,6.13
376,Marawi,PH,2022-06-28 06:12:35,7.9986,124.2928,78.85,81,99,5.55
377,Chifeng,CN,2022-06-28 06:07:47,42.2683,118.9636,69.53,75,100,12.24
378,Impfondo,CG,2022-06-28 06:12:35,1.6381,18.0667,70.43,96,100,2.1
379,Sinop,TR,2022-06-28 06:12:36,41.7711,34.8709,61.23,89,99,1.66
380,Ugoofaaru,MV,2022-06-28 06:12:36,5.6667,73.0,83.1,76,93,12.73
381,Kaeo,NZ,2022-06-28 06:12:36,-35.1,173.7833,57.33,95,100,6.15
382,Misratah,LY,2022-06-28 06:12:37,32.3754,15.0925,82.54,55,0,10.8
383,Faya,SA,2022-06-28 06:12:37,18.3851,42.4509,79.32,18,48,10.29
384,Lingao,CN,2022-06-28 06:12:37,19.9103,109.6859,93.65,55,10,3.15
385,Sola,VU,2022-06-28 06:12:38,-13.8833,167.55,80.91,79,76,15.9
386,Namatanai,PG,2022-06-28 06:07:53,-3.6667,152.4333,84.33,64,80,8.16
387,Ornskoldsvik,SE,2022-06-28 06:12:38,63.2909,18.7153,69.3,67,4,4.65
388,Chute-Aux-Outardes,CA,2022-06-28 06:12:38,49.1168,-68.399,53.87,75,16,10.56
389,Pimentel,PE,2022-06-28 06:12:39,-6.8367,-79.9342,61.27,92,55,8.32
390,Pristen,RU,2022-06-28 06:12:39,51.2355,36.6959,76.6,76,0,8.63
391,Mazyr,BY,2022-06-28 06:12:39,52.0495,29.2456,78.21,63,69,2.8
392,Sept-Iles,CA,2022-06-28 06:12:39,50.2001,-66.3821,55.06,98,60,1.01
393,Sindgi,IN,2022-06-28 06:12:40,16.9167,76.2333,85.15,55,98,16.75
394,Kenai,US,2022-06-28 06:12:40,60.5544,-151.2583,57.29,85,0,8.05
395,Rawah,IQ,2022-06-28 06:12:40,34.4816,41.9093,91.45,19,0,6.71
396,Magnitka,RU,2022-06-28 06:12:41,55.3475,59.6961,43.27,80,100,8.16
397,Mattru,SL,2022-06-28 06:12:41,7.6244,-11.8332,72.99,98,90,0.96
398,Puerto Colombia,CO,2022-06-28 06:12:42,10.9878,-74.9547,77.09,85,41,11.77
399,Kutum,SD,2022-06-28 06:12:42,14.2,24.6667,82.15,37,88,2.84
400,Hamilton,US,2022-06-28 06:12:26,39.1834,-84.5333,63.81,63,0,1.01
401,Cabedelo,BR,2022-06-28 06:12:33,-6.9811,-34.8339,72.27,84,94,13.73
402,Belaya Gora,RU,2022-06-28 06:12:43,68.5333,146.4167,44.46,84,100,7.31
403,Schruns,AT,2022-06-28 06:12:43,47.0709,9.9475,56.23,100,100,0.92
404,Bathsheba,BB,2022-06-28 06:12:43,13.2167,-59.5167,81.21,78,40,20.71
405,Koslan,RU,2022-06-28 06:13:43,63.4564,48.8989,50.85,46,82,13.15
406,Boysun,UZ,2022-06-28 06:13:44,38.2061,67.1986,94.01,12,0,6.85
407,Nemuro,JP,2022-06-28 06:13:44,43.3236,145.575,57.0,97,100,11.74
408,Yining,CN,2022-06-28 06:13:45,29.0361,114.5636,83.84,81,100,3.47
409,Bambous Virieux,MU,2022-06-28 06:13:45,-20.3428,57.7575,74.21,68,75,16.11
410,Sovetskiy,RU,2022-06-28 06:13:45,61.3614,63.5842,49.5,58,85,11.72
411,Aktau,KZ,2022-06-28 06:13:45,43.65,51.2,93.78,37,20,12.01
412,Serenje,ZM,2022-06-28 06:13:46,-13.2325,30.2352,51.39,88,100,11.05
413,Maddur,IN,2022-06-28 06:13:46,12.6,77.0667,83.21,53,98,15.82
414,Paoua,CF,2022-06-28 06:13:46,7.2427,16.4406,66.18,98,100,3.53
415,Petropavlovsk-Kamchatskiy,RU,2022-06-28 06:13:47,53.0452,158.6483,63.19,59,20,15.66
416,Mahwa,IN,2022-06-28 06:13:47,27.0471,76.9288,106.65,28,57,6.98
417,Ponta Delgada,PT,2022-06-28 06:13:47,37.7333,-25.6667,67.5,77,75,5.75
418,Jamai,IN,2022-06-28 06:13:47,22.2,78.5833,86.22,57,97,4.9
419,Saint Anthony,US,2022-06-28 06:13:48,45.0205,-93.218,72.55,53,0,8.05
420,Ixtapa,MX,2022-06-28 06:13:48,20.7,-105.2,79.83,83,40,0.0
421,Durango,MX,2022-06-28 06:12:36,24.8333,-104.8333,64.85,64,82,5.14
422,Terney,RU,2022-06-28 06:13:48,45.0503,136.6092,57.67,99,100,8.59
423,Lantawan,PH,2022-06-28 06:13:49,10.6167,123.9833,81.64,73,100,6.67
424,Lagoa,PT,2022-06-28 06:13:49,39.05,-27.9833,63.88,82,8,10.27
425,Swan River,CA,2022-06-28 06:13:49,52.1058,-101.2676,57.09,62,89,4.61
426,Hami,CN,2022-06-28 06:13:50,42.8,93.45,100.22,12,98,15.48
427,Labuhan,ID,2022-06-28 06:13:50,-6.8844,112.2051,82.67,69,81,2.89
428,Valparaiso,CL,2022-06-28 06:13:50,-33.0393,-71.6273,52.48,84,0,4.61
429,Acari,PE,2022-06-28 06:13:51,-15.4311,-74.6158,63.39,74,63,3.13
430,Igunga,TZ,2022-06-28 06:13:51,-4.2833,33.8833,67.71,48,32,13.13
431,Baiyin,CN,2022-06-28 06:13:51,36.5583,104.2081,84.52,17,4,21.09
432,Milkovo,RU,2022-06-28 06:13:52,54.7167,158.6167,76.77,40,0,4.5
433,The Valley,AI,2022-06-28 06:13:52,18.217,-63.0578,81.82,77,73,20.96
434,Okha,RU,2022-06-28 06:13:52,53.5739,142.9478,52.0,85,50,13.76
435,Hanzhong,CN,2022-06-28 06:13:53,33.0728,107.0303,95.99,28,1,7.09
436,Skhisma,GR,2022-06-28 06:13:53,35.2667,25.7167,81.84,65,2,21.54
437,Tura,IN,2022-06-28 06:13:53,25.5198,90.2201,74.48,96,100,4.32
438,Bouna,CI,2022-06-28 06:13:53,9.2667,-3.0,71.62,94,95,4.52
439,Limbe,CM,2022-06-28 06:13:54,4.0242,9.2149,75.96,92,100,3.89
440,Kawalu,ID,2022-06-28 06:13:54,-7.3817,108.2082,79.0,65,97,5.53
441,Caravelas,BR,2022-06-28 06:13:54,-17.7125,-39.2481,67.64,67,19,7.54
442,Xai-Xai,MZ,2022-06-28 06:13:55,-25.0519,33.6442,67.82,70,89,13.15
443,Diamantino,BR,2022-06-28 06:13:55,-14.4086,-56.4461,64.89,49,0,4.41
444,Coahuayana,MX,2022-06-28 06:13:56,18.7333,-103.6833,77.16,93,91,1.7
445,Kotelnich,RU,2022-06-28 06:13:56,58.3089,48.348,53.51,50,13,12.3
446,Morondava,MG,2022-06-28 06:13:56,-20.2833,44.2833,73.09,46,0,21.07
447,Maragogi,BR,2022-06-28 06:13:57,-9.0122,-35.2225,74.62,85,36,11.59
448,Careiro Da Varzea,BR,2022-06-28 06:13:57,-3.2003,-59.8119,77.61,88,93,4.59
449,Bell Ville,AR,2022-06-28 06:14:57,-32.6259,-62.6887,48.67,96,100,4.32
450,Chipata,ZM,2022-06-28 06:14:58,-13.6333,32.65,56.41,81,67,11.5
451,Klaksvik,FO,2022-06-28 06:14:58,62.2266,-6.589,50.92,93,97,15.93
452,Alofi,NU,2022-06-28 06:14:58,-19.0595,-169.9187,79.45,81,11,11.14
453,Suclayin,PH,2022-06-28 06:14:59,15.7568,121.5503,79.03,94,100,5.28
454,Wete,TZ,2022-06-28 06:14:59,-5.0559,39.7294,78.91,65,4,14.61
455,Harlingen,US,2022-06-28 06:14:59,26.1906,-97.6961,80.69,93,40,4.61
456,Yeppoon,AU,2022-06-28 06:15:00,-23.1333,150.7333,71.38,71,47,19.64
457,Letlhakane,BW,2022-06-28 06:15:00,-21.4167,25.5833,52.25,69,79,17.11
458,Arman,RU,2022-06-28 06:15:00,59.7,150.1667,66.02,77,33,6.24
459,Cockburn Town,TC,2022-06-28 06:15:01,21.4612,-71.1419,82.38,74,100,20.29
460,Soltsy,RU,2022-06-28 06:15:01,58.1239,30.3238,76.35,53,49,5.55
461,Puerto Escondido,MX,2022-06-28 06:15:02,15.85,-97.0667,79.05,83,36,2.82
462,Bergerac,FR,2022-06-28 06:15:03,44.8333,0.5,57.78,100,0,4.61
463,Margate,GB,2022-06-28 06:15:04,51.3813,1.3862,61.7,79,4,1.99
464,Pitimbu,BR,2022-06-28 06:15:04,-7.4706,-34.8086,72.19,82,82,13.96
465,Priiskovyy,RU,2022-06-28 06:15:05,51.9333,116.6333,88.03,31,35,3.67
466,Simao,CN,2022-06-28 06:15:05,22.7886,100.9748,79.56,61,92,4.88
467,Olafsvik,IS,2022-06-28 06:15:06,64.8945,-23.7142,46.26,86,100,11.61
468,Oktyabrskoye,RU,2022-06-28 06:15:07,43.0645,44.7417,66.34,82,75,2.24
469,Mangrol,IN,2022-06-28 06:15:07,21.1167,70.1167,86.81,71,93,13.53
470,Antofagasta,CL,2022-06-28 06:15:07,-23.65,-70.4,56.48,63,90,7.83
471,Oda,JP,2022-06-28 06:15:08,35.1833,132.5,83.5,65,18,8.72
472,Necochea,AR,2022-06-28 06:15:08,-38.5473,-58.7368,45.57,68,56,10.31
473,Brae,GB,2022-06-28 06:15:08,60.3964,-1.353,55.85,79,36,16.06
474,Greenwood,US,2022-06-28 06:11:02,34.1668,-82.1165,70.63,60,100,0.0
475,Mantua,IT,2022-06-28 06:15:09,45.1667,10.7833,81.21,71,30,1.01
476,Sterling,US,2022-06-28 06:15:09,39.0062,-77.4286,69.15,70,0,6.91
477,Sakakah,SA,2022-06-28 06:15:09,29.9697,40.2064,87.58,17,0,0.98
478,Komatipoort,ZA,2022-06-28 06:15:10,-25.4332,31.9548,59.47,87,43,4.43
479,Sur,OM,2022-06-28 06:15:10,22.5667,59.5289,95.32,50,30,2.73
480,Hastings,GB,2022-06-28 06:15:10,50.8552,0.5729,62.98,73,13,10.58
481,Formosa,AR,2022-06-28 06:11:07,-26.1775,-58.1781,62.58,100,0,6.91
482,Galle,LK,2022-06-28 06:15:11,6.0367,80.217,82.47,76,97,15.41
483,Portales,US,2022-06-28 06:15:11,34.1862,-103.3344,73.09,72,87,7.99
484,Los Llanos De Aridane,ES,2022-06-28 06:15:11,28.6585,-17.9182,64.15,82,100,14.97
485,Kiama,AU,2022-06-28 06:15:12,-34.6833,150.8667,61.38,67,66,1.99
486,Buala,SB,2022-06-28 06:15:12,-8.145,159.5921,81.43,77,77,5.37
487,Taksimo,RU,2022-06-28 06:15:12,56.3444,114.8794,84.04,42,48,2.64
488,Nahavand,IR,2022-06-28 06:15:12,34.1885,48.377,82.53,10,0,1.21
489,Broome,US,2022-06-28 06:15:13,42.2506,-75.833,59.38,80,100,6.91
490,Muros,ES,2022-06-28 06:15:13,42.7762,-9.0603,48.83,94,2,3.85
491,Novyy Urengoy,RU,2022-06-28 06:13:42,66.0833,76.6333,54.97,76,100,19.8
492,Trincomalee,LK,2022-06-28 06:15:14,8.5711,81.2335,89.74,55,93,12.75
493,Backo Petrovo Selo,RS,2022-06-28 06:15:14,45.7081,20.0753,78.1,48,68,5.28
494,Weihe,CN,2022-06-28 06:16:14,32.9952,105.3247,87.96,26,17,3.27
495,Mackenzie,CA,2022-06-28 06:16:15,55.2999,-123.1698,62.82,63,0,5.75
496,Vanavara,RU,2022-06-28 06:16:15,60.34,102.2797,84.45,41,98,1.54
497,Santona,ES,2022-06-28 06:11:20,43.4439,-3.4576,58.06,80,1,3.76
498,Shimoda,JP,2022-06-28 06:16:15,34.6667,138.95,79.16,77,81,17.29
499,Hokitika,NZ,2022-06-28 06:16:16,-42.7167,170.9667,48.24,79,100,2.55
500,La Tijera,MX,2022-06-28 06:16:16,19.9,-104.4,60.33,91,96,1.12
501,Valleyview,CA,2022-06-28 06:16:16,55.0667,-117.2859,53.64,71,68,5.75
502,Chimbote,PE,2022-06-28 06:14:49,-9.0853,-78.5783,62.85,83,87,7.27
503,Asfi,MA,2022-06-28 06:16:17,32.2994,-9.2372,64.04,78,0,13.09
504,Montesarchio,IT,2022-06-28 06:16:17,41.0654,14.6402,86.68,22,60,1.25
505,Usinsk,RU,2022-06-28 06:16:18,65.9939,57.5281,51.62,56,80,22.95
506,Coquimbo,CL,2022-06-28 06:16:18,-29.9533,-71.3436,49.73,81,0,10.36
507,Puerto Carreno,CO,2022-06-28 06:16:18,6.189,-67.4859,73.13,94,99,3.98
508,Taoudenni,ML,2022-06-28 06:16:18,22.6783,-3.9836,93.09,9,2,10.02
509,Clovis,US,2022-06-28 06:16:19,36.8252,-119.7029,87.69,25,0,12.66
510,Filingue,NE,2022-06-28 06:16:19,14.3521,3.3168,88.75,44,94,5.55
511,Severnyy,RU,2022-06-28 06:16:19,50.677,36.5532,80.64,57,0,6.71
512,Fort Nelson,CA,2022-06-28 06:16:20,58.8053,-122.7002,56.79,82,20,0.0
513,Cidreira,BR,2022-06-28 06:16:20,-30.1811,-50.2056,59.85,85,100,2.68
514,Paita,PE,2022-06-28 06:16:20,-5.0892,-81.1144,62.44,85,0,8.86
515,Aktas,KZ,2022-06-28 06:16:21,49.7789,72.9608,76.75,31,0,10.0
516,Santiago De Chuco,PE,2022-06-28 06:16:21,-8.15,-78.1833,46.44,70,10,1.99
517,Sao Joao Da Barra,BR,2022-06-28 06:16:21,-21.6403,-41.0511,61.84,78,35,5.12
518,Leh,IN,2022-06-28 06:14:54,34.1667,77.5833,69.42,23,0,3.87
519,Cap Malheureux,MU,2022-06-28 06:16:22,-19.9842,57.6142,73.47,56,67,10.0
520,Tanout,NE,2022-06-28 06:16:22,14.9709,8.8879,85.42,44,75,13.96
521,Juarez,MX,2022-06-28 06:15:34,31.7333,-106.4833,81.28,41,20,8.01
522,Baykit,RU,2022-06-28 06:16:22,61.67,96.37,61.75,97,100,7.56
523,Pangody,RU,2022-06-28 06:16:22,65.85,74.4859,50.63,87,100,25.12
524,Taltal,CL,2022-06-28 06:16:23,-25.4,-70.4833,58.89,64,19,3.98
525,Boa Vista,BR,2022-06-28 06:16:23,2.8197,-60.6733,73.38,94,75,2.3
526,Paka,MY,2022-06-28 06:16:23,4.6374,103.4368,89.53,70,40,6.91
527,Mount Holly,US,2022-06-28 06:16:24,35.2982,-81.0159,73.92,88,100,111.62
528,Virginia Beach,US,2022-06-28 06:13:09,36.8529,-75.978,71.65,94,100,14.97
529,Ossora,RU,2022-06-28 06:16:24,59.2353,163.0719,61.66,73,40,8.43
530,Ukiah,US,2022-06-28 06:12:28,39.1502,-123.2078,69.69,52,0,0.0
531,Hualmay,PE,2022-06-28 06:16:24,-11.0964,-77.6139,61.34,87,84,9.42
532,Tromso,NO,2022-06-28 06:16:25,69.6496,18.957,68.02,68,0,2.3
533,Atlantic City,US,2022-06-28 06:12:44,39.3643,-74.4229,71.78,95,100,5.75
534,Athni,IN,2022-06-28 06:16:25,16.7333,75.0667,85.55,50,95,17.81
